bmi,height,weight
17.3,173.9,52.4
26.6,173.1,80.0
26.0,172.2,77.1
22.5,181.1,73.9
22.0,169.7,63.4
23.1,172.3,68.8
25.7,181.4,84.8
17.8,178.3,56.9
25.4,165.2,69.4
24.6,187.4,86.7
23.7,174.2,72.1
28.3,175.8,87.5
27.4,188.6,97.5
14.5,168.9,41.5
22.9,171.5,67.6
25.9,175.6,79.9
16.9,168.1,47.9
20.3,175.9,63.1
21.6,179.0,69.5
19.8,168.8,56.7
19.6,161.9,51.4
27.7,183.8,93.7
31.6,167.8,89.0
21.2,178.2,67.4
21.5,178.5,68.6
21.2,177.6,67.1
25.3,167.9,71.4
17.8,177.9,56.4
20.8,182.5,69.4
24.8,173.4,74.7
20.5,168.5,58.4
24.2,171.5,71.4
26.4,174.1,80.1
16.2,172.4,48.2
22.5,170.1,65.2
17.5,181.1,57.6
19.6,166.5,54.5
27.1,167.8,76.4
24.1,168.5,68.5
24.1,176.4,75.1
23.0,175.7,71.3
24.3,171.2,71.3
25.0,168.2,70.9
16.6,170.3,48.4
23.2,184.4,78.9
24.0,167.9,67.9
17.8,171.2,52.2
23.1,178.3,73.6
24.0,170.5,70.0
16.5,187.5,58.2
24.3,180.6,79.3
21.7,193.9,81.7
22.6,174.2,68.8
22.6,169.9,65.5
26.1,176.9,81.9
26.6,174.4,81.2
18.0,173.2,54.2
24.0,170.4,69.9
21.6,174.9,66.1
30.1,173.4,90.8
24.5,172.8,73.2
23.5,167.2,65.8
20.4,176.6,63.9
22.0,176.9,69.0
15.5,181.6,51.3
23.5,173.9,71.2
33.5,179.1,107.5
23.2,168.4,65.8
21.0,161.8,55.0
22.5,175.1,69.2
25.4,179.0,81.5
19.8,173.4,59.8
21.9,175.5,67.7
25.4,185.7,87.9
18.1,185.5,62.4
26.8,168.5,76.3
23.3,184.9,79.7
26.3,171.2,77.1
26.0,180.4,84.9
18.4,176.7,57.7
17.7,176.3,55.3
16.2,167.9,45.9
17.4,174.1,53.0
22.0,179.7,71.3
20.9,169.6,60.4
23.3,187.8,82.3
25.0,179.3,80.4
21.8,176.0,67.6
30.0,171.8,88.7
21.4,173.2,64.2
21.4,188.2,76.0
25.3,189.3,90.7
27.2,168.6,77.6
18.4,181.8,61.1
25.6,174.9,78.4
23.6,170.6,68.9
23.6,169.2,67.6
18.9,167.8,53.3
21.4,169.6,61.8
22.5,175.3,69.2
37.8,177.4,119.1
26.0,175.3,80.0
24.9,167.9,70.3
21.4,170.2,62.1
20.0,182.2,66.5
28.5,167.5,80.0
26.3,172.4,78.3
34.2,171.4,100.7
23.9,181.9,79.3
37.1,161.5,97.0
19.0,177.9,60.3
21.0,165.3,57.4
22.5,170.6,65.7
14.8,168.2,42.0
19.3,179.6,62.4
24.5,170.9,71.6
28.7,173.8,86.8
20.0,166.4,55.5
19.5,181.2,64.2
19.2,174.4,58.7
26.1,174.4,79.4
25.1,171.1,73.6
23.5,176.1,73.1
28.2,169.3,80.9
21.6,172.3,64.2
21.5,166.2,59.5
25.0,171.8,74.0
23.2,172.2,68.8
42.9,181.9,142.0
18.8,170.1,54.5
29.2,174.4,89.0
33.7,175.1,103.4
22.6,168.2,64.1
23.0,170.4,66.8
19.4,173.0,58.3
27.2,170.2,79.0
22.7,192.0,84.0
24.7,176.8,77.5
27.0,177.5,85.3
22.1,174.0,67.0
21.5,182.1,71.5
20.4,179.2,65.8
25.2,175.7,78.0
19.3,169.9,56.0
26.8,174.1,81.5
25.0,168.7,71.4
29.4,168.3,83.3
18.2,166.2,50.5
25.6,183.6,86.4
43.6,181.3,143.4
22.4,161.1,58.2
24.1,174.5,73.5
19.1,174.5,58.4
23.3,168.2,66.1
21.3,170.4,61.9
21.0,181.4,69.4
21.4,165.0,58.3
26.0,171.4,76.5
20.6,180.9,67.7
20.4,163.4,54.6
23.5,173.0,70.5
24.7,169.0,70.8
25.4,168.9,72.6
22.4,173.7,67.7
24.9,171.5,73.5
19.6,179.9,63.7
23.8,167.9,67.3
24.8,183.9,83.9
19.1,177.1,60.0
22.9,175.7,70.9
21.8,171.7,64.3
22.9,172.0,67.9
21.5,173.6,64.8
29.0,173.2,87.2
21.0,178.0,66.8
21.4,176.5,66.9
21.2,178.4,67.6
25.0,178.1,79.4
34.3,169.8,99.0
20.5,173.3,61.6
26.7,177.2,84.1
24.9,182.4,83.0
16.4,178.1,52.2
20.8,182.0,69.1
24.9,182.9,83.5
37.3,171.1,109.4
26.2,171.7,77.5
23.7,175.0,72.7
37.7,178.9,120.9
27.5,177.6,87.0
18.8,174.8,57.5
21.3,179.4,68.6
29.6,180.2,96.4
24.9,174.4,75.8
25.6,176.3,79.7
18.8,181.9,62.5
19.7,176.7,61.8
21.8,173.9,66.1
31.0,169.6,89.4
21.3,168.5,60.5
25.7,173.2,77.2
24.8,183.7,84.0
20.7,185.6,71.6
25.0,175.6,77.3
17.1,164.7,46.5
30.0,167.6,84.3
25.3,175.6,78.1
34.7,178.7,111.0
29.0,168.0,82.1
21.9,170.3,63.7
31.7,170.4,92.2
23.9,165.7,65.7
31.7,159.6,80.9
20.0,182.4,66.8
22.2,168.2,63.0
23.3,179.0,74.8
29.0,170.2,84.2
27.4,171.3,80.6
25.9,189.9,93.7
18.5,178.2,58.9
25.8,180.6,84.3
20.0,174.6,61.0
21.9,178.2,69.6
26.6,173.0,79.8
20.5,172.4,61.1
19.2,168.2,54.6
21.0,182.5,70.2
25.1,166.0,69.4
15.5,173.4,46.8
31.6,174.2,95.9
24.3,182.4,80.9
33.1,173.9,100.3
26.2,170.6,76.3
24.9,167.2,69.7
22.1,180.1,71.9
17.4,176.9,54.7
47.2,180.7,154.3
22.6,174.7,69.2
26.2,175.4,80.8
20.3,167.4,57.0
26.2,167.6,73.8
22.6,173.1,67.9
19.4,167.5,54.5
24.4,182.9,81.9
24.0,174.9,73.6
19.6,167.4,55.0
25.1,178.6,80.3
16.8,165.3,46.1
24.2,179.0,77.7
21.5,178.3,68.4
20.9,172.6,62.4
22.2,184.1,75.5
26.0,174.2,79.1
44.6,179.6,143.9
24.7,171.9,73.0
26.1,178.2,83.0
22.5,168.5,63.9
26.5,180.2,86.3
16.5,171.7,48.7
28.1,172.3,83.5
23.9,179.2,76.8
36.0,175.0,110.4
16.2,178.3,51.7
22.2,173.3,66.7
21.8,181.0,71.7
21.9,176.1,68.2
25.9,174.0,78.7
25.6,172.4,76.1
19.8,179.0,63.5
22.3,163.8,60.0
21.0,181.0,69.0
23.0,172.2,68.3
25.2,168.8,72.0
16.7,177.2,52.7
23.1,168.4,65.7
25.3,183.7,85.7
17.9,174.4,54.7
22.1,179.1,71.2
20.7,171.4,60.9
17.6,179.1,56.6
27.8,176.6,87.0
26.0,179.0,83.6
21.4,182.9,71.7
18.1,177.2,56.9
18.0,163.8,48.3
21.8,170.2,63.2
26.9,175.0,82.5
18.4,169.7,53.2
21.1,170.5,61.5
18.2,172.3,54.1
19.3,173.7,58.4
20.7,170.5,60.4
18.5,170.9,54.3
23.4,165.8,64.5
21.1,179.8,68.3
17.5,173.7,53.1
20.6,172.4,61.5
17.4,173.9,52.9
21.3,170.9,62.5
24.9,176.4,77.7
23.2,179.9,75.3
20.3,161.5,53.0
29.7,173.2,89.1
23.1,178.7,73.8
21.8,168.8,62.3
23.8,166.8,66.4
26.4,171.0,77.3
20.4,166.9,57.1
24.9,171.8,73.6
28.6,172.7,85.5
17.0,170.7,49.8
26.0,171.9,77.1
25.0,177.2,78.8
17.6,181.0,57.7
24.1,173.2,72.5
19.1,181.3,63.1
29.5,167.5,82.9
29.0,171.6,85.5
24.1,184.4,82.2
26.9,171.2,79.1
19.1,172.5,57.1
16.6,175.9,51.4
17.2,167.3,48.2
22.9,168.0,64.9
21.8,172.6,65.1
34.9,170.9,102.0
24.1,171.9,71.5
21.4,180.0,69.4
22.7,178.0,72.1
21.9,172.7,65.4
20.7,183.1,69.5
23.9,164.6,65.0
20.7,168.8,59.2
27.9,173.1,83.6
21.6,160.2,55.5
26.3,170.2,76.3
19.2,180.3,62.5
22.9,164.8,62.4
19.2,166.6,53.3
23.9,171.5,70.4
24.8,175.8,76.8
29.5,176.9,92.5
22.3,177.4,70.4
21.4,181.6,70.8
25.8,177.6,81.4
26.5,173.5,79.9
20.0,177.9,63.5
18.7,174.7,57.1
22.2,176.1,69.0
25.6,168.1,72.6
20.6,175.3,63.4
18.4,181.6,60.9
26.8,173.7,81.0
21.3,176.1,66.3
32.0,175.9,99.2
24.7,172.8,73.8
18.8,177.2,59.1
18.4,172.5,54.9
21.4,177.1,67.4
20.9,181.8,69.2
20.8,182.6,69.6
24.5,178.2,78.0
22.3,178.5,71.3
22.4,168.9,64.0
20.7,170.1,60.0
22.5,180.7,73.7
25.2,181.4,83.0
22.4,170.6,65.2
19.6,177.8,62.2
18.3,177.3,57.6
27.0,180.8,88.4
23.1,174.5,70.4
20.7,172.4,61.8
17.6,177.3,55.4
29.3,174.7,89.6
22.9,169.6,66.0
17.6,177.5,55.6
24.9,183.5,84.1
28.8,170.2,83.6
20.9,174.0,63.3
19.4,173.2,58.3
22.2,173.2,66.7
28.9,173.0,86.5
31.6,177.8,100.1
34.7,167.4,97.4
22.3,185.7,77.0
22.1,175.4,68.1
25.1,182.4,83.6
28.8,172.0,85.4
26.4,170.6,76.9
22.7,164.3,61.4
23.5,188.1,83.3
20.7,170.2,60.1
21.8,172.8,65.2
30.6,168.3,86.8
24.6,174.7,75.1
21.4,186.8,74.9
25.8,179.6,83.5
21.1,177.6,66.8
19.7,167.8,55.6
23.0,170.3,66.8
25.4,167.8,71.7
22.6,174.6,69.1
20.2,168.9,57.7
20.1,175.3,61.9
25.0,187.8,88.4
26.2,177.3,82.5
21.1,178.5,67.3
33.9,168.1,95.8
19.2,171.2,56.5
23.5,180.7,77.0
16.1,170.3,46.9
30.9,174.5,94.2
21.4,176.1,66.5
18.2,161.6,47.7
23.6,189.5,84.9
25.6,187.1,89.7
23.0,170.7,67.3
40.1,172.9,119.9
29.7,178.0,94.2
28.9,175.8,89.5
21.1,177.6,66.8
23.1,174.5,70.4
19.5,166.8,54.4
21.1,182.0,70.0
21.6,183.5,72.8
30.2,176.0,93.6
27.2,177.5,86.0
20.5,175.7,63.5
19.6,167.5,55.2
20.9,180.9,68.7
22.5,169.4,64.6
18.4,173.6,55.6
26.3,179.1,84.5
35.2,187.5,123.8
24.5,174.8,75.0
32.5,173.2,97.6
28.9,167.9,81.6
23.4,172.0,69.3
22.6,173.6,68.3
18.7,172.5,55.7
29.8,178.7,95.3
24.6,172.1,73.0
21.0,176.4,65.6
23.3,179.2,75.1
29.2,165.7,80.4
22.0,176.2,68.4
18.0,168.4,51.2
20.3,174.6,62.1
35.1,171.3,103.1
26.4,170.2,76.5
29.1,180.3,94.6
29.5,173.9,89.4
23.8,180.9,77.9
37.6,179.0,120.6
20.3,184.0,68.9
23.5,184.0,79.9
20.7,170.4,60.3
28.3,171.3,83.3
19.7,174.7,60.3
38.7,182.3,128.7
23.5,176.8,73.7
21.3,173.5,64.3
20.8,167.1,58.2
25.7,177.4,81.0
25.4,169.9,73.5
24.8,178.8,79.6
26.1,191.7,96.2
21.8,182.3,72.5
26.5,173.9,80.4
18.8,185.1,64.7
21.5,178.4,68.5
22.1,176.0,68.7
30.7,175.5,94.8
29.4,172.4,87.5
17.4,172.9,52.3
20.3,177.8,64.2
24.9,182.3,82.9
19.5,173.1,58.5
26.5,178.9,85.1
17.7,182.2,58.9
24.8,174.6,75.8
24.8,160.4,63.9
25.8,176.3,80.3
23.1,175.0,70.9
22.7,173.6,68.7
23.0,173.9,69.6
22.1,177.6,69.9
27.1,177.4,85.3
17.6,176.5,55.1
26.8,177.7,84.9
24.0,175.9,74.5
15.6,169.2,44.9
21.7,169.4,62.4
25.4,169.6,73.2
22.6,184.7,77.3
24.1,171.0,70.5
26.9,179.3,86.6
15.8,169.4,45.5
23.0,179.6,74.3
19.6,162.5,52.0
18.2,175.3,56.0
15.7,172.8,46.9
22.4,183.3,75.4
22.0,168.2,62.4
23.3,170.2,67.7
26.6,175.3,81.9
22.6,178.6,72.2
26.7,168.3,75.7
25.8,172.4,76.7
23.0,171.5,67.9
18.5,166.6,51.6
27.6,168.8,78.8
20.6,167.9,58.2
21.1,167.6,59.5
20.4,163.5,54.8
24.1,178.5,76.9
28.4,180.9,93.2
23.6,178.2,75.0
20.2,161.5,52.8
20.7,183.4,69.9
16.5,178.6,52.8
22.0,187.4,77.4
20.9,178.0,66.4
23.7,169.1,67.8
25.0,189.3,89.8
22.2,165.4,60.8
22.0,171.6,64.8
24.0,172.0,71.2
29.3,170.9,85.8
23.1,185.4,79.7
25.4,168.1,72.0
25.6,165.2,70.0
21.6,167.6,60.9
25.4,173.8,76.9
25.4,179.1,81.6
24.7,181.4,81.6
23.4,166.7,65.1
24.2,174.2,73.5
21.7,175.6,67.0
22.3,182.7,74.6
24.4,156.5,60.0
18.7,181.2,61.5
21.0,168.9,60.0
13.8,173.0,41.6
21.1,182.2,70.2
20.3,170.5,59.1
26.0,189.6,93.8
21.2,186.4,74.0
22.0,170.1,63.7
26.1,169.6,75.3
24.4,170.6,71.1
21.8,168.4,62.1
24.5,175.3,75.5
22.5,177.7,71.3
22.3,173.2,67.0
22.5,180.4,73.3
20.9,171.0,61.4
21.8,172.0,64.7
29.9,170.4,87.1
22.7,173.7,68.6
19.6,178.0,62.2
23.2,169.3,66.6
37.2,169.8,107.4
24.7,164.5,67.0
26.6,176.1,82.5
29.9,176.9,93.6
22.6,178.0,71.9
25.3,177.4,79.9
29.0,171.6,85.5
19.1,168.0,54.0
20.5,173.5,61.9
27.1,179.9,88.0
17.8,170.2,51.6
27.8,169.2,79.8
20.0,174.1,60.7
21.9,171.8,64.9
19.1,175.0,58.8
25.8,185.0,88.4
23.2,181.9,76.8
18.6,173.4,56.0
21.2,173.8,64.3
20.9,167.9,59.1
23.5,170.4,68.5
37.6,180.8,123.1
18.2,173.8,55.1
32.6,178.0,103.6
19.6,168.3,55.8
21.1,175.0,64.8
20.0,167.7,56.3
20.2,186.0,69.9
23.5,170.5,68.4
27.1,170.4,78.8
19.5,175.9,60.4
24.4,178.2,77.6
22.7,174.5,69.2
20.9,175.9,64.8
27.8,169.8,80.4
23.5,169.1,67.2
23.6,175.0,72.5
21.1,184.3,71.9
24.7,167.4,69.4
21.0,175.7,65.1
19.3,159.2,49.1
22.3,162.7,59.1
20.4,179.9,66.1
27.8,177.3,87.5
32.4,178.0,102.9
22.6,177.2,71.1
24.8,172.1,73.6
25.4,183.0,85.1
27.7,172.6,82.8
26.5,176.0,82.2
26.4,169.5,76.1
21.8,176.2,67.8
21.8,162.2,57.6
24.9,169.9,72.1
27.0,165.3,73.8
20.4,172.4,60.7
18.2,178.7,58.2
23.7,180.7,77.6
28.9,168.4,82.0
31.3,183.6,105.8
20.7,174.0,62.7
24.6,169.3,70.7
39.8,173.2,119.5
17.7,172.7,52.9
21.4,173.4,64.5
17.2,175.1,52.8
31.0,185.0,106.4
22.6,169.0,64.7
23.8,175.6,73.5
22.3,167.4,62.5
24.8,186.0,85.8
24.8,175.6,76.5
25.1,163.5,67.2
22.6,170.0,65.4
31.9,177.2,100.3
18.9,185.3,65.1
21.6,177.3,68.2
21.3,178.1,67.6
17.7,166.7,49.2
20.9,175.0,64.3
32.4,177.5,102.3
21.5,167.6,60.5
20.0,161.4,52.3
23.7,167.1,66.2
22.0,178.0,69.8
17.6,168.6,50.1
15.3,169.7,44.3
20.5,189.0,73.3
23.0,176.5,71.7
26.8,181.2,88.2
34.7,178.6,111.0
25.1,175.0,77.0
15.1,174.2,46.1
17.3,178.2,55.2
25.0,176.8,78.2
22.3,173.8,67.6
32.0,173.9,96.8
23.6,170.3,68.5
23.2,173.8,70.2
21.3,186.1,73.9
22.3,176.7,69.9
26.2,170.5,76.3
24.5,168.1,69.4
24.1,160.8,62.5
18.8,169.8,54.3
21.4,176.1,66.6
17.2,177.6,54.5
22.7,176.5,70.8
22.6,172.3,67.3
23.4,165.1,63.8
35.1,168.8,100.2
20.4,174.3,62.1
33.5,177.1,105.2
24.1,173.6,72.8
24.7,174.6,75.5
17.8,172.7,53.2
32.0,182.5,106.8
22.3,169.3,64.1
28.0,171.5,82.5
24.0,176.2,74.6
20.7,173.2,62.3
19.7,168.7,56.1
31.8,181.6,105.2
24.8,181.7,81.9
26.1,176.1,81.2
20.4,170.3,59.4
21.2,168.0,59.9
18.7,178.6,59.8
23.0,167.2,64.5
19.5,168.3,55.5
32.9,163.7,88.2
17.7,165.2,48.4
17.2,169.3,49.4
31.3,170.7,91.3
24.2,170.0,70.2
27.5,172.8,82.4
21.9,185.9,75.9
34.1,172.9,102.0
20.3,188.4,72.2
26.1,165.1,71.2
37.4,179.2,120.2
27.2,177.6,86.1
20.9,179.0,67.1
23.8,176.5,74.3
34.4,172.6,102.6
23.7,170.0,68.7
24.3,170.0,70.5
29.8,180.5,97.4
27.8,171.9,82.4
25.8,171.7,76.3
31.6,173.6,95.5
22.6,172.6,67.6
23.1,176.2,71.9
20.3,173.6,61.3
28.6,170.6,83.4
21.5,172.0,63.7
22.4,175.0,68.8
17.9,169.1,51.4
24.0,177.7,76.0
36.3,180.7,118.7
23.6,175.2,72.6
24.7,167.2,69.2
28.0,179.0,90.0
23.8,180.5,77.6
25.1,173.1,75.4
24.8,182.5,82.9
26.6,173.3,80.0
18.0,167.0,50.4
28.6,172.9,85.7
31.9,177.3,100.3
19.3,177.2,60.7
27.5,173.6,82.9
22.5,194.4,85.1
25.3,176.0,78.6
21.1,180.4,68.8
18.3,168.0,51.8
20.0,178.9,64.2
17.9,173.5,54.1
22.0,177.7,69.6
22.5,169.9,65.2
21.4,178.0,68.1
19.0,177.1,59.6
23.1,168.2,65.5
23.3,170.9,68.1
32.1,172.6,95.8
25.2,178.2,80.1
22.1,179.3,71.3
18.0,182.3,60.1
17.7,177.7,55.9
23.1,184.2,78.4
22.0,179.2,70.8
21.9,171.9,64.8
25.9,173.9,78.6
18.4,175.7,57.1
18.3,172.5,54.5
29.6,176.5,92.4
22.7,173.9,68.8
21.8,175.8,67.4
33.9,174.2,102.9
24.5,173.7,74.1
22.3,174.3,68.0
38.9,184.0,131.9
23.5,179.5,75.9
30.2,182.3,100.5
30.3,178.9,97.0
21.6,180.4,70.5
22.7,167.2,63.7
23.1,167.1,64.6
17.5,173.0,52.4
25.7,186.6,89.7
17.1,179.5,55.3
22.7,172.7,68.0
20.6,175.0,63.2
23.4,174.8,71.8
22.3,184.4,76.1
28.5,182.8,95.5
23.0,169.6,66.3
19.7,183.2,66.4
27.7,178.7,88.6
20.8,175.1,63.8
23.6,178.4,75.3
14.6,172.5,43.5
21.1,168.4,60.1
31.2,172.8,93.4
24.5,176.9,76.9
26.0,169.4,74.7
24.6,174.6,75.0
21.0,166.9,58.6
20.1,173.0,60.4
23.8,180.5,77.7
19.1,164.0,51.4
37.0,181.7,122.4
26.3,167.8,74.2
23.8,180.6,77.8
31.0,174.5,94.7
21.8,172.5,64.9
28.3,172.3,84.3
18.2,165.2,49.9
22.0,171.8,65.1
23.8,172.3,70.9
19.5,166.5,54.3
21.1,164.7,57.3
21.9,184.8,74.8
21.9,169.8,63.4
14.8,176.2,46.1
18.5,182.2,61.6
32.5,177.8,103.0
23.9,172.1,70.8
18.8,168.2,53.4
18.5,180.2,60.3
18.8,179.0,60.3
23.4,163.9,62.9
26.7,169.7,77.1
21.0,171.1,61.7
34.9,173.6,105.2
21.2,144.5,44.4
22.8,178.7,72.9
22.6,178.6,72.2
27.2,180.8,89.0
21.3,169.3,61.1
20.5,184.0,69.7
22.5,179.5,72.8
21.9,172.8,65.5
19.3,177.5,61.0
18.4,180.5,60.2
19.8,177.5,62.5
22.8,170.5,66.3
24.7,174.4,75.3
24.3,172.8,72.7
28.6,174.6,87.3
20.9,178.2,66.5
24.9,180.1,80.8
21.9,172.1,64.9
21.8,181.0,71.7
24.5,161.0,63.6
23.6,170.9,69.2
30.8,165.5,84.6
18.4,178.0,58.3
26.9,177.3,84.7
21.7,163.8,58.3
18.7,185.5,64.4
23.4,173.5,70.7
25.8,175.0,79.1
20.4,169.3,58.7
26.7,161.1,69.3
27.8,186.5,96.7
21.6,170.6,63.1
24.9,165.1,68.1
29.6,168.0,83.8
27.5,168.9,78.5
22.1,170.5,64.3
22.2,173.7,67.1
21.9,167.0,61.1
20.2,183.4,68.1
20.6,172.3,61.3
24.9,179.6,80.4
29.2,166.5,81.1
22.8,171.9,67.6
29.8,177.4,94.0
18.9,183.7,63.8
21.7,172.1,64.5
22.4,179.8,72.6
28.1,181.6,92.8
29.4,173.6,88.8
25.6,179.8,83.0
19.5,173.5,59.0
19.5,167.2,54.6
37.3,188.2,132.4
23.7,174.9,72.8
29.1,174.8,89.2
20.4,173.4,61.6
27.7,179.0,88.8
24.6,177.6,77.8
25.6,173.6,77.3
35.2,176.9,110.2
20.7,155.1,49.9
22.5,178.6,71.9
24.8,181.4,81.9
24.6,174.2,74.8
26.1,174.0,79.2
23.6,175.6,72.8
26.0,195.3,99.3
16.9,178.9,54.4
23.2,168.5,66.1
22.7,176.9,71.3
21.1,186.7,73.8
22.0,177.2,69.1
22.2,176.7,69.4
17.4,178.1,55.5
40.0,173.3,120.3
19.8,178.4,63.2
37.8,178.3,120.4
22.4,165.1,61.1
17.2,175.6,53.1
28.8,178.9,92.2
36.9,175.8,114.2
17.5,172.4,52.3
22.9,176.1,71.3
23.2,169.8,67.0
27.5,176.6,86.0
24.9,181.6,82.4
24.2,188.8,86.3
20.1,171.5,59.4
18.8,177.0,59.2
17.3,170.2,50.3
24.4,176.0,75.8
25.1,176.3,78.2
23.2,179.9,75.3
33.4,182.1,110.9
25.5,177.8,80.7
20.3,175.9,63.1
25.1,173.8,76.0
22.1,177.8,70.1
25.5,174.5,77.9
38.4,171.2,112.7
18.6,167.4,52.3
21.5,171.6,63.5
20.8,174.5,63.6
20.4,181.6,67.6
18.5,176.8,58.1
19.7,172.9,59.1
23.6,173.1,70.9
20.2,168.7,57.7
25.2,170.1,73.0
14.5,169.2,41.7
17.5,178.0,55.5
31.0,181.7,102.5
25.0,180.8,81.8
29.7,167.8,83.8
21.2,176.1,65.9
23.3,180.6,76.3
26.3,168.9,75.3
27.7,174.6,84.7
20.1,174.7,61.4
23.8,185.7,82.1
28.6,172.7,85.4
22.9,168.0,64.7
25.1,183.0,84.1
21.5,182.7,71.9
26.2,187.8,92.7
29.6,179.8,95.9
43.0,188.7,153.3
29.0,176.1,90.2
28.9,175.6,89.3
23.4,171.9,69.4
20.0,193.2,74.8
21.1,171.8,62.4
27.6,179.4,89.0
23.5,176.4,73.4
18.7,168.9,53.4
33.1,178.9,106.0
18.7,173.4,56.4
23.2,175.7,71.8
18.5,167.7,52.3
27.6,173.7,83.5
20.5,178.4,65.4
26.4,175.8,81.6
21.9,169.7,63.2
19.6,170.4,57.2
21.7,183.0,72.7
22.8,179.5,73.5
23.6,178.5,75.2
25.6,168.8,73.2
24.8,190.3,89.9
26.7,180.2,86.8
24.9,175.2,76.5
24.9,178.1,79.2
26.6,179.2,85.7
21.4,175.1,65.8
25.8,179.9,83.7
23.1,177.1,72.6
23.9,175.6,73.8
23.4,171.3,68.9
32.8,178.4,104.6
22.2,173.8,67.1
34.8,180.7,113.9
27.9,190.5,101.3
25.4,166.0,70.1
19.9,172.1,59.0
21.6,185.0,74.2
28.9,185.8,99.8
29.6,180.0,96.0
24.5,168.7,69.9
22.5,166.9,62.7
18.9,164.2,51.2
20.2,169.6,58.3
28.5,178.7,91.1
18.2,173.7,55.1
20.4,175.3,62.7
18.3,172.6,54.8
19.5,170.2,56.7
20.1,178.3,64.2
24.0,174.6,73.4
20.0,168.8,57.2
23.0,171.5,67.7
24.8,176.6,77.5
24.4,166.3,67.5
31.3,168.1,88.6
22.2,182.0,73.7
33.6,171.7,99.1
30.4,169.3,87.4
17.7,170.4,51.6
19.6,179.7,63.4
25.4,171.7,74.9
23.8,177.3,74.9
23.1,178.2,73.5
31.7,181.5,104.7
17.3,172.7,51.7
19.5,163.5,52.2
19.5,172.2,57.9
22.5,172.3,66.9
31.6,175.8,97.7
21.2,176.4,66.0
31.0,167.8,87.4
24.8,184.3,84.5
20.2,174.0,61.3
20.7,184.0,70.3
27.5,162.6,72.9
23.5,169.5,67.8
23.3,178.1,74.1
14.5,172.0,42.9
16.4,171.5,48.5
23.1,168.6,65.7
21.7,162.2,57.2
20.4,177.4,64.3
22.2,186.2,77.2
20.5,175.6,63.5
22.2,161.0,57.8
37.2,173.4,112.0
27.2,167.7,76.6
20.0,179.1,64.3
22.8,174.3,69.4
22.0,174.2,66.9
29.5,170.0,85.5
21.2,166.9,59.2
17.2,177.3,54.1
16.3,174.9,50.0
23.8,163.8,63.9
24.5,176.6,76.6
27.4,172.7,82.0
22.9,177.5,72.4
20.4,181.7,67.4
18.4,171.5,54.4
40.2,170.0,116.3
20.8,181.8,68.9
34.7,177.4,109.5
22.4,166.1,61.8
27.7,182.0,91.9
25.1,176.3,78.2
16.3,174.3,49.7
27.0,173.6,81.6
25.5,176.9,80.1
21.2,170.9,62.1
23.9,181.0,78.3
23.0,171.7,68.0
21.6,167.7,61.0
21.3,178.8,68.1
22.4,165.0,61.0
21.6,175.8,67.0
20.5,176.6,64.1
18.8,172.0,55.7
28.8,174.0,87.2
23.3,179.7,75.5
21.7,183.6,73.4
24.1,184.2,82.1
19.1,179.4,61.5
22.2,171.6,65.4
24.1,176.7,75.5
26.8,172.7,80.1
22.0,179.6,71.0
21.3,169.6,61.4
23.3,159.8,59.5
25.0,169.9,72.3
24.5,167.2,68.5
23.8,178.5,75.9
16.4,174.6,50.2
21.7,187.9,76.8
30.5,176.5,95.2
27.3,183.1,91.7
23.2,175.7,71.9
19.7,168.4,56.1
22.1,176.3,68.9
18.2,179.1,58.7
20.0,180.4,65.3
24.4,180.2,79.5
23.5,171.9,69.5
36.6,181.8,121.1
19.5,176.3,60.7
22.0,173.1,66.0
20.8,175.8,64.4
28.4,177.0,89.0
32.6,172.7,97.3
30.7,182.0,101.9
31.4,171.9,93.0
29.1,181.6,96.0
24.6,169.6,70.8
27.2,166.2,75.3
26.2,170.1,75.9
21.8,170.9,63.9
14.3,169.0,40.9
20.4,172.2,60.6
24.5,182.2,81.5
21.6,179.7,70.0
25.5,179.5,82.4
24.4,176.4,76.0
28.5,172.1,84.7
31.6,178.6,100.8
24.5,176.1,76.1
21.1,172.1,62.7
21.6,172.8,64.6
26.7,173.0,80.1
25.3,169.4,72.7
30.0,179.7,96.9
27.6,180.6,90.1
23.1,185.9,80.1
27.3,168.8,78.0
22.8,166.5,63.3
26.5,174.8,81.0
26.1,171.9,77.3
24.3,175.0,74.6
24.7,180.3,80.4
21.2,173.4,64.0
21.1,170.5,61.4
33.9,175.0,104.0
28.1,167.6,79.0
19.2,182.9,64.4
21.3,173.0,63.9
21.6,181.7,71.6
20.6,174.5,63.0
22.6,175.0,69.3
26.8,170.0,77.5
19.5,186.0,67.8
21.4,181.5,70.8
22.4,168.8,64.0
25.2,180.2,81.9
20.6,173.4,62.2
31.1,168.9,88.9
21.4,168.8,61.2
29.3,168.1,83.0
23.2,169.5,66.7
27.2,181.8,89.9
22.3,179.7,72.2
31.4,171.4,92.4
30.8,178.5,98.2
29.1,177.9,92.2
25.1,174.9,76.9
21.2,178.0,67.2
26.5,176.4,82.6
25.6,182.0,85.1
21.0,169.0,60.2
24.8,167.2,69.6
24.8,173.5,74.9
23.7,172.9,70.9
25.1,177.0,78.9
20.8,170.9,60.9
27.2,171.2,80.0
26.9,168.6,76.5
29.6,175.2,90.9
25.6,179.4,82.6
21.0,173.2,63.2
20.7,177.7,65.4
28.1,169.9,81.2
